,id,text,model,split,few_shot_condtion
0,68cd1f41-f510-473b-a7c8-a824a76ab40f,Leider sind die Preise zu hoch und das Personal wenig motiviert.,Llama70B,5,random
1,2661a7da-6cb9-486c-b642-52593d2bd3d1,"Nicht zu empfehlen, wenn man das Geld nicht so aus der Tasche werfen möchte.",Llama70B,5,random
2,04cd1dd0-2b0b-4be2-b25c-b68cc8c366fe,"Das Essen ist gut, aber der Service hat noch Potential.",Llama70B,5,random
3,355298ff-bc95-49cf-a498-42bdbe19e899,"Die Bedienung war gut, aber die Preise sind etwas zu hoch.",Llama70B,5,random
4,83807c16-717a-4d3e-acba-a5d1229b96f3,Das Preis-Leistungsverhältnis war super.,Llama70B,5,random
5,9b19a561-5a75-47c6-bdf3-f3dc3f920f88,Das Ambiente ist nichts Besonderes.,Llama70B,5,random
6,a7b06c51-4f3b-4040-8d04-ee4bf854c68e,"Die Atmosphäre könnte man sicher besser sein lassen, aber das Essen ist wirklich gut.",Llama70B,5,random
7,51d33069-5112-4a17-9911-a88f041eb63b,Die Bedienung war sehr freundlich und zuvorkommend.,Llama70B,5,random
8,7cf6933a-829a-4746-aa0f-8089a866565f,"Das Ambiente ist eher schäbig, nichts besonderes.",Llama70B,5,random
9,125c85fa-4b33-4983-a594-84b12aa419d7,Das Essen war lecker.,Llama70B,5,random
10,8c93375f-0943-40d6-b297-539fcf43c663,"Wir wurden dann nicht gefragt ob wir noch etwas trinken möchten und wie das Preisniveau war, dachten wir das ist ja auch ok.",Llama70B,5,random
11,fecd570b-b115-4681-981d-d6ef49b68b26,"Die Burger waren ok, aber ein bisschen klein.",Llama70B,5,random
12,45cbb973-cfb1-4547-8b82-f876ec5c8721,"Die Küche ist gut, aber das Personal sollte etwas mehr auf die Gäste achten.",Llama70B,5,random
13,0d716b3f-8118-4b07-a127-b8068bcbb829,"Das Ambiente ist schön, aber nicht spektakulär.",Llama70B,5,random
14,438e84f3-0eb9-45ae-b23a-9e6218e465cd,Die Atmosphäre war sehr gemütlich.,Llama70B,5,random
15,b5826ec3-b55d-4e70-8878-2818c49074c3,Das Ambiente ist gemütlich und sehr schön.,Llama70B,5,random
16,a7a1e867-706a-4547-8ddc-6269988eae70,"Die Speisen sind gut, aber sehr teuer.",Llama70B,5,random
17,b6898bfb-1a66-423a-8aec-360d75b5f9e3,Das Essen war sehr schlecht und teuer.,Llama70B,5,random
18,650e4635-9866-474f-ae27-8c2329a5dd60,Auch das Preis Niveau ist nicht mehr zeitgemäß.,Llama70B,5,random
19,bbf77403-cd1b-4ef2-966c-5d04f3a53a6e,"Gute Atmosphäre, leckeres Essen, nicht zu teuer.",Llama70B,5,random
20,fc840e05-43be-4052-823b-cdfed8bf2710,Wir hatten einen schönen Abend.,Llama70B,5,random
21,2a366756-f0fa-4944-8d05-a1a927c9aa01,"Das Personal war zwar freundlich, aber ungeschickt und wenig motiviert.",Llama70B,5,random
22,cbcf4958-bce8-4b80-bf78-d4133f3e1c93,"Die Speisen sind sehr lecker, die Preise sind in Ordnung.",Llama70B,5,random
23,341ad8fb-12d3-429a-8ee6-f5c4ab6478df,"Die Atmosphäre war sehr schön, es hat aber etwas zu lange gedauert bis der Kellner kam.",Llama70B,5,random
24,17142b5a-182f-439b-82de-6260779c1330,"Das Servicepersonal war sehr freundlich, die Preise eher im mittleren Bereich und das Essen wirkte auch nicht schlecht.",Llama70B,5,random
25,4a533990-fc50-477b-9ed7-4aa9c7018fbf,"Das Essen ist gut, aber nicht überragend.",Llama70B,5,random
26,9f8bfcc1-3eb6-40bd-86ea-90da9e443253,Wir waren am 10.9.2017 dort und das Ambiente war eher schlecht.,Llama70B,5,random
27,91fce230-a5cf-4e11-bbf2-5933e3f9da10,"Sehr leckeres Essen, aber das Warten auf die Bedienung war unangenehm.",Llama70B,5,random
28,dd6d29af-f1f8-4828-8e9b-580fc7c6ea23,Die Preise sind sehr hoch.,Llama70B,5,random
29,e541eeaa-9d5c-4642-9a71-a6f5e689babc,Die Portion war auch noch zu gross.,Llama70B,5,random
30,5aff0593-de12-405e-ac08-b5ca2c76173c,Tolle Bedienung und Preise in Ordnung.,Llama70B,5,random
31,17556410-bb0f-4eb0-a900-60f26afff7ce,Wir hatten uns für die Preise und das Ambiente entschieden.,Llama70B,5,random
32,79a7e744-2bbe-4ffb-a907-81bdf94498ed,"Das Ambiente ist eher karg, aber das Essen war gut und die Preise sind angemessen.",Llama70B,5,random
33,95492d30-c4b0-481b-8b49-5714ee6a6fa2,Die Speisen waren sehr gut.,Llama70B,5,random
34,be2de65b-14ac-442d-bf4c-44a4b1b363b7,Wir kommen gerne wieder!,Llama70B,5,random
35,1793ea09-e239-4479-93bb-e8498ca0c15a,"Klasse Essen, sehr lecker und frisch.",Llama70B,5,random
36,0218548b-80b8-4f46-9872-ef0e790f1f75,Das Restaurant ist leider in einem schlechten Zustand.,Llama70B,5,random
37,62ca373e-63e4-487a-8245-506d71b79a4e,"Nicht unbedingt ein Schönheitsfehler, aber auch nichts Besonderes.",Llama70B,5,random
38,014fb5be-b9b7-420e-92aa-c5c9d5f21a6d,Ein schöner Abend.,Llama70B,5,random
39,f5fd6199-48b3-4c50-96e2-261399bf59fe,"Wenn man dann noch mitteilt, dass der Preis für das Essen höher ist als im Internet angegeben wurde, wird es ein bisschen ungemütlich.",Llama70B,5,random
40,685dbb4f-bf0c-4250-8b89-1629ca9d741a,"Das Essen war ungenießbar, die Pizza schmeckte nicht.",Llama70B,5,random
41,9d8116bd-605c-47a7-9d27-edffd03a5496,"Eine sehr schöne Küche und gute, preiswerte Weine.",Llama70B,5,random
42,09aca801-3fc9-4352-8df0-334e48ee7b4b,"Die Atmosphäre ist ein bisschen ""kühl"".",Llama70B,5,random
43,610b82a0-466f-4e21-b663-e28429d3c642,Ein Selbstversorger.,Llama70B,5,random
44,972e91cf-f661-40f8-8f0e-191b46e8edf9,Die Lage ist schön.,Llama70B,5,random
45,4c6d9ff5-2255-4324-980e-3e5ad553a946,Sehr empfehlenswert!,Llama70B,5,random
46,566df340-5736-4c1e-9819-56b5c021778c,Für den Preis sollte es aber mehr sein.,Llama70B,5,random
47,3b8659bf-423f-42dc-8371-cbc9bb16727a,Der Wein war sehr günstig.,Llama70B,5,random
48,4c177811-ae2a-4f3c-b6db-0c844610aed3,"Ein schönes Ambiente, aber die Essensqualität ist nicht mehr so gut.",Llama70B,5,random
49,075259f3-ea4b-4954-b58d-2db2a765ff1e,Das Essen war sehr lecker.,Llama70B,5,random
50,2b5a790e-8794-4726-b8bd-fd2cdfcd092a,"Der Preis ist in Ordnung, aber nicht so günstig wie bei der Konkurrenz.",Llama70B,5,random
51,3a4c14ed-bbc0-454b-afdc-01f85d9cd020,"Sehr teuer, was man da bekommt.",Llama70B,5,random
