,id,text,model,split,few_shot_condtion
0,7c58ddc2-e88f-4792-8200-b5df69db0685,Das Restaurant hat eine tolle Location.,Llama3_70B,0,random
1,14e99323-54fd-450c-9b97-0385439c126c,"Die Atmosphäre war ok, die Bedienung eher nicht.",Llama3_70B,0,random
2,fd18b2ee-f488-4500-b2e7-657d10a33593,"Die Preise, die für ein solches Essen verlangt werden sind völlig unangemessen.",Llama3_70B,0,random
3,fabc23ce-909c-4658-9736-c3b98f77dd3f,Das Restaurant ist okay.,Llama3_70B,0,random
4,2ad10529-0f17-48a2-a000-d6b50e4fb2ee,"Ein Restaurant, das ich sehr gerne empfehlen kann!",Llama3_70B,0,random
5,07801327-3aaa-4159-8700-4fcbfbbb8825,Wir hatten einen sehr schönen Abend in einem gemütlichen Restaurant mit freundlichem Personal und gutem Essen.,Llama3_70B,0,random
6,342eb0fc-1e7f-4c2f-9ec6-93a9ef291c0d,"Die Atmosphäre ist eher rustikal, was aber nicht stört. ",Llama3_70B,0,random
7,8a62ceeb-76f0-42de-b46d-ed1b724ea845,"Der Service war gut, aber die Speisen waren so schlecht, dass wir uns nicht mehr im Restaurant aufhalten wollten.",Llama3_70B,0,random
8,d332a010-1f2c-4eb6-acc5-c7412bc0ebb5,Das Ambiente ist sehr gemütlich.,Llama3_70B,0,random
9,0e4aa879-fbff-4dc9-a0cf-ea75e46b4499,"Die Bedienung ist sehr schlecht, die Kellner sind unhöflich und unfreundlich.",Llama3_70B,0,random
10,503cbc5b-7e50-4a85-a8f9-289fb5ef0dba,"Das Restaurant ist gut, die Kartoffeln sind lecker und die Bedienung ist freundlich.",Llama3_70B,0,random
11,178f700a-27f2-4f28-9068-83311952eab3,"Das Essen war nicht schlecht, aber auch nicht gut.",Llama3_70B,0,random
12,9ef49e91-4ec0-4dd0-9053-1f4e13f734c7,Das Preisleistungsverhältnis war in diesem Fall extrem schlecht.,Llama3_70B,0,random
13,d86662a7-c3b0-4d77-b6e4-d1f42c18e58f,Das Essen ist sehr gut und preislich fair.,Llama3_70B,0,random
14,bba94435-6edf-4942-a6d7-77102fd6a550,"Die Pizza war sehr dünn und knusprig, aber der Belag war zu wenig.",Llama3_70B,0,random
15,aca3fc72-7407-4c6c-835e-1c74c2ffb090,Die Speisen sind eine Augenweide und schmecken auch entsprechend.,Llama3_70B,0,random
16,309ad060-281b-4969-9f62-7cb879f405e2,Die Preise sind für ein Restaurant in dieser Gegend und mit diesem Ambiente angemessen.,Llama3_70B,0,random
17,a713553f-3323-4950-8d3a-78bda23d79ff,Der Service war OK.,Llama3_70B,0,random
18,d36de4bb-6ad6-4591-ada0-fdf88dafb8a1,"Unser Eindruck: Das Essen war nicht schlecht, aber auch nichts besonderes.",Llama3_70B,0,random
19,ca347848-d0c9-4530-866a-4e60dd241d4a,Der Biergarten ist sehr schön und der Service war freundlich.,Llama3_70B,0,random
20,26f94a77-ac2b-445a-b0fa-1919982ee236,Alles in allem ein gelungener Abend im LOC.,Llama3_70B,0,random
21,613aede4-ed6d-4f92-a6fe-16a1f6e124c3,"Ein Ambiente, in dem man sich wohlfühlt.",Llama3_70B,0,random
22,e0594873-e083-40c7-9120-de2bfc7df74b,"Die Atmosphäre ist eher unangenehm, die Speisen sind nicht schmackhaft.",Llama3_70B,0,random
23,f397df1d-7619-4d1a-9429-d48ccec62de2,Der Cappuccino schmeckte unterirdisch und der Cappucino ebenfalls.,Llama3_70B,0,random
24,44167e8d-f49a-46cf-8232-549559c77553,Die Bedienung war sehr freundlich.,Llama3_70B,0,random
25,e79596f4-9dbf-4c0f-82cb-2e1bafd4d14e,"Sehr freundliche Bedienung, aber der Geschmack ist nicht so gut.",Llama3_70B,0,random
26,92a7a311-6083-44bf-8e21-f5179c61efd2,"Das Essen ist nicht so gut, wie es sein Preis vorgibt. ",Llama3_70B,0,random
27,c4420cb8-3386-4faf-a387-be2563c086e1,Leider ist das Bier hier zu teuer und die Bedienung nicht immer freundlich.,Llama3_70B,0,random
28,59dd4dd6-4ff3-4c54-8f24-56c1881a84f9,Wir wurden auf die Wartezeit hingewiesen. ,Llama3_70B,0,random
29,91e28e7c-f0bb-4c77-b228-137dfdd06927,"Die Atmosphäre ist sehr ungemütlich, die Musik zu laut und nicht passend. ",Llama3_70B,0,random
30,08262a28-275e-4e4b-a492-f0fc6a03c878,"Der Lokal ist nicht sehr gross, aber die Preise sind für ein Restaurant in der City sehr gut.",Llama3_70B,0,random
31,212a620e-cc9b-45a4-9433-8bb27398487e,Das Preis-Leistungsverhältnis ist sehr gut. ,Llama3_70B,0,random
32,985e1c4f-7f45-4481-8afa-3c38e5d4b52c,"Das Preis-Leistungs-Verhältnis war eher mässig, die Atmosphäre ungemütlich.",Llama3_70B,0,random
33,a10c8fcf-9904-4720-90bf-22abd0fb1030,"Ein Restaurant, das ich jedem empfehlen kann!",Llama3_70B,0,random
34,60f89ab0-0452-4f30-a99f-2f678b8ab859,Das Essen war leider enttäuschend.,Llama3_70B,0,random
35,e0d37b66-91af-4030-962d-3c7b03bd9f16,Das Restaurant ist nicht empfehlenswert.,Llama3_70B,0,random
36,a7f31851-5053-4b4b-b661-5c4f762a233d,"Die Atmosphäre ist nett, aber das Restaurant passt nicht in die LOC.",Llama3_70B,0,random
37,885b5553-e6ea-4860-b311-9a8d2e59261f,Der Preis ist für LOC normal.,Llama3_70B,0,random
38,c7761158-d0a5-4001-9fbc-ad0d0c0e33cc,Die Preise sind zu hoch.,Llama3_70B,0,random
39,73c58ba2-b01a-403d-ac20-2bb7640e0847,"Die Atmosphäre war sehr schön, die Preise aber übertrieben und das Essen nicht besonders gut.",Llama3_70B,0,random
40,34607f1b-0a83-4028-a29e-f47932fbc8cd,"Die Speisen, die wir bestellt hatten, waren sehr enttäuschend.",Llama3_70B,0,random
41,59966c23-0451-4c7d-b9a7-86e45a48ce4b,Das Ambiente war sehr schön.,Llama3_70B,0,random
42,6b540d37-2e71-4cf1-9883-5e5b978184aa,"Das Ambiente ist eher schlicht, aber das muss ja nicht sein.",Llama3_70B,0,random
43,f0ccdfa0-3c5a-4e78-8b44-3f43c93a206c,"Die Preise sind okay, das Essen ist okay.",Llama3_70B,0,random
44,791d1b5a-ab62-43c0-b634-1ae3e697f809,"Ich habe das Gefühl, dass die Qualität der Speisen in den letzten Jahren etwas nachgelassen hat.",Llama3_70B,0,random
