,id,text,model,split,few_shot_condtion
0,b780bd65-3189-4f28-ae6b-d86c64c4f761,"Das Menü ist sehr gut, aber auch nicht mehr.",Llama3_70B,0,fixed
1,56c6c238-1a47-48fd-b341-e514a0b7a665,Das Preis-Leistungsverhältnis ist sehr gut.,Llama3_70B,0,fixed
2,1cf770bd-6089-4352-868e-81fa0c1f3ebf,"Das Essen war gut, aber nichts besonderes.",Llama3_70B,0,fixed
3,d61c2ab1-f0af-44b1-b7f2-591de24bf39a,"Die Atmosphäre ist zwar etwas spartanisch, aber authentisch.",Llama3_70B,0,fixed
4,0d0b7df2-53b5-4939-a461-992fcbd80a63,Die Lage des Restaurants ist nicht optimal.,Llama3_70B,0,fixed
5,a9c512d2-4dd8-4f3b-8037-a537fba39e4d,Das Ambiente war sehr schlicht und das Personal wirkte eher lustlos.,Llama3_70B,0,fixed
6,6aed50ea-031a-4e5e-b679-3883967783c1,"Wenig Service, aber sehr gutes Essen.",Llama3_70B,0,fixed
7,9f6e99e6-8893-40c0-a8ce-8a85e8013ef0,Super freundliches und aufmerksames Personal,Llama3_70B,0,fixed
8,a18c81c8-55b7-4824-8e7a-ed7fa9da241d,"Der Raum ist sehr klein und die Tische sind so eng gestellt, dass man sich kaum bewegen kann.",Llama3_70B,0,fixed
9,751e31e0-792f-4575-9dfa-18220265b05b,"Die Speisen waren nicht gut, die Portionen klein und das Preis-/Leistungsverhältnis unangemessen.",Llama3_70B,0,fixed
10,27efdc53-0920-4090-8efa-5d2f07f9fb7d,"Wir hatten einen sehr unkompetenten und unfreundlichen Kellner, der uns nicht mal die Speisekarte brachte.",Llama3_70B,0,fixed
11,508d9a52-392e-432f-a55d-10a8c1229ba7,Die Bedienung war sehr unfreundlich.,Llama3_70B,0,fixed
12,7d7cda9f-9b31-497f-aed7-bb28529bc2f2,Geschmacklich war es aber nicht so unser Fall.,Llama3_70B,0,fixed
13,76907114-fa39-49e8-acda-a91619f52b4f,"Die Atmosphäre ist sehr gemütlich, es gibt viele Ecken zum entspannen.",Llama3_70B,0,fixed
14,b410be64-5c86-4761-a52a-72ad55b05f0f,Die Bedienung war auch nicht aufmerksam.,Llama3_70B,0,fixed
15,2aecbac4-475f-4e60-a639-76a4316634b7,Das Essen war gut und die Preise sind ok.,Llama3_70B,0,fixed
16,2fc9b9bd-dcc0-4eee-8662-f1a7cc406bdb,Würde ich wieder besuchen.,Llama3_70B,0,fixed
17,15661314-41ce-43f3-8525-c192550c8e85,Die Preise sind durchschnittlich.,Llama3_70B,0,fixed
18,9f40dfcf-066e-4a81-8c47-be88a3b80670,"Das Lokal ist etwas klein, aber okay.",Llama3_70B,0,fixed
19,6d04f77e-63af-4aa3-8424-e9629c9172ef,"Die Küche ist nicht besonders gut, die Bedienung war freundlich und das Restaurant hat eine schöne Location, daher insgesamt ein gutes Restaurant.",Llama3_70B,0,fixed
20,72a9be0b-bf16-4546-b758-9cb08837d8be,"Bei dem Preis ist das Erlebnis nicht angemessen, da die Atmosphäre so gar nichts hergibt und das Essen eher durchschnittlich ist.",Llama3_70B,0,fixed
21,62b9a55c-2bb7-4d7f-9c06-94f144b74383,"Das Rumpsteak war wirklich gut, das Pommes fand ich zu trocken und die Soße schmeckte nach nichts.",Llama3_70B,0,fixed
22,9f993263-2dfa-421c-a09a-1e22cb2b0704,"Die Preise sind o. k., die Bedienung ist etwas langsam, das Essen war gut und die Atmosphäre eher trist. ",Llama3_70B,0,fixed
23,5d359c06-2e63-4d5d-b0cf-b5c988379649,"Das Essen war sehr gut, die Bedienung freundlich und aufmerksam und das Preis-Leistungs-Verhältnis ist in Ordnung.",Llama3_70B,0,fixed
24,1c5e1ab2-c065-422e-b527-e3b44cb0ed29,Die Kartoffeln waren weich und trocken.,Llama3_70B,0,fixed
25,f3991a48-2813-4e62-bad8-13d30ce842d5,"Das Essen war sehr gut, die Portionen waren groß und das Preis-Leistungsverhältnis passte.",Llama3_70B,0,fixed
26,b2109e87-96a1-4778-a96b-0d2c88db33fd,Die Preise sind absolut angemessen.,Llama3_70B,0,fixed
27,93b81f98-4a01-45a6-9665-b2a81c025bd9,Leider ist der Lärmpegel etwas hoch.,Llama3_70B,0,fixed
28,856a233b-0415-44a3-ae39-306574d4b59b,"Gutes Essen, freundlicher Service und angenehmes Ambiente. ",Llama3_70B,0,fixed
29,86b73ccf-9dc4-4ff0-81f0-733ec273004e,"Die Speisen waren nicht gut, die Atmosphäre war sehr schlecht, der Service war okay, das Restaurant war sehr schön und die Getränke waren nicht gut. ",Llama3_70B,0,fixed
30,8c6f621c-41f2-41f1-89b1-e8558aa72d17,Dieses Restaurant ist eine Katastrophe.,Llama3_70B,0,fixed
31,71e4fc17-f426-4b6e-b012-fd0344df9449,Ein sehr schönes Lokal.,Llama3_70B,0,fixed
32,0652b205-e89e-4dec-91e0-ed27eff25422,Wir werden dieses Lokal nicht mehr besuchen.,Llama3_70B,0,fixed
33,e8dd71e6-e77c-4232-bc8f-bcd8c3d966ec,Das Ambiente im Restaurant war eher trist.,Llama3_70B,0,fixed
34,32c469f1-682d-424d-95a9-205e52700b74,Wir waren begeistert von der sehr freundlichen Bedienung und dem leckeren Essen.,Llama3_70B,0,fixed
35,0cae7ac3-708d-497b-8dc8-4f798879dd90,"Die Lokalität ist an sich sehr schön, auch das Ambiente.",Llama3_70B,0,fixed
36,f952aaa6-0443-481d-a2d3-2192a24f7e68,"Das Personal war freundlich, aber die Preise für das Bier sind zu hoch und das Essen ist sehr gut.",Llama3_70B,0,fixed
37,7cac3203-4d44-4a7c-bca1-a2c3803a9d01,Das Essen war ausgezeichnet.,Llama3_70B,0,fixed
38,7f23ee24-f851-41d8-b69a-006cec0a7247,"Schade, dass man sich hier nicht wohlfühlen kann.",Llama3_70B,0,fixed
39,6135e037-6840-4812-bc46-ef0bfe6679f1,"Wunderbare Bedienung, tolles Restaurant mit netten Menschen, die für ein schönes Ambiente sorgen und einem tollen Blick auf den See.",Llama3_70B,0,fixed
40,d7816323-6e41-4c3c-9ce3-4c51aa07ab81,Wir werden wiederkommen.,Llama3_70B,0,fixed
41,eed7530e-9771-4390-94ee-3f42c070361f,"Ich weiß nicht, ob ich es nochmal machen würde.",Llama3_70B,0,fixed
42,37a21610-e333-4e17-b0ca-1d7a89c07343,"Das Preis-Leistungsverhältnis ist gut, die Speisen sind lecker, allerdings waren wir von der Bedienung nicht begeistert.",Llama3_70B,0,fixed
43,6a1379ee-f13f-4ad2-a73c-1e3a7faa666e,Das Preis-Leistungsverhältnis ist okay.,Llama3_70B,0,fixed
44,0588dc61-873d-4201-ab72-dd6663340c3b,Das Essen ist nicht besonders gut.,Llama3_70B,0,fixed
45,aa9c26b4-e8c5-4032-9f22-130d79698851,"Die Bedienungen sind sehr freundlich, aber auch etwas überfordert. ",Llama3_70B,0,fixed
46,8d2e91b9-35a2-4c52-a4bf-52015500500d,Immerhin war es sauber und die Einrichtung an sich ist in Ordnung.,Llama3_70B,0,fixed
47,7dc312f8-634f-4906-98b3-cfd88473e077,"Das Preis-Leistungs-Verhältnis ist für mich nicht gegeben, da die Preise schon sehr hoch sind.",Llama3_70B,0,fixed
48,d482eb1b-d24b-44d0-b3dd-1d7638b26abf,Die Bewertung ist durchwachsen.,Llama3_70B,0,fixed
49,47e37f49-361d-4039-8582-5079ffc32e7a,Die Bedienung war sehr freundlich.,Llama3_70B,0,fixed
50,5ade6042-bd34-49f1-ab39-d01b9b5bca95,Die Preise sind unschlagbar.,Llama3_70B,0,fixed
51,06845610-ffbe-4eaa-951c-0b5072c6a025,Wir haben uns sehr über die Bewertungen und Empfehlungen geirrt.,Llama3_70B,0,fixed
52,b216e494-29f4-4428-8c53-3c7caedf0323,Der Service war sehr freundlich.,Llama3_70B,0,fixed
53,5917dab0-51f6-44df-9d96-1b53895fc32a,Das Essen war sehr gut.,Llama3_70B,0,fixed
54,65f5dfa6-625d-4a96-bea5-6c8920aae694,"Ein Kellner hat uns nicht einmal begrüßt und wir hatten das Gefühl, dass er uns überhaupt nicht sehen wollte.",Llama3_70B,0,fixed
55,8f0d74c1-f5ac-46fc-adb5-f89beb299d5a,Das Essen war schlecht und der Service noch schlechter.,Llama3_70B,0,fixed
56,75791d8f-4f8a-4801-9f3c-7b5f69fa76fa,Das Preis-/Leistungsverhältnis ist okay.,Llama3_70B,0,fixed
57,5beba6c4-4196-409c-b337-5c19f8c20d84,Das Servicepersonal war sehr freundlich und aufmerksam.,Llama3_70B,0,fixed
58,8341b4eb-afa8-42de-8168-149ccb5b7812,Der Service ist gut.,Llama3_70B,0,fixed
59,894097cd-5249-47ff-ad9c-f37a17f6b2bc,Die Bedienung war freundlich.,Llama3_70B,0,fixed
60,13ec62e0-92bc-4487-85ac-6707728741c7,"Die Atmosphäre war eher schlecht, die Preise zu hoch.",Llama3_70B,0,fixed
61,d9be347b-99b9-4602-80a5-3cce88f5f9af,Für die Qualität der Speisen ist das Preis-Leistungsverhältnis nicht ok.,Llama3_70B,0,fixed
62,ac24628e-0486-4e02-87fe-a1ffeec58410,Das Preis-Leistungsverhältnis ist super.,Llama3_70B,0,fixed
63,13278087-82c3-4fea-9b02-35b507dd8e3e,Ich würde hier nicht nochmal essen gehen. ,Llama3_70B,0,fixed
64,a9b90f3b-21d6-43ed-afd8-af00c5d83588,"Preislich sind die Gerichte zwar nicht günstig, aber für ein Restaurant dieser Klasse völlig in Ordnung.",Llama3_70B,0,fixed
65,6953c43f-f4e5-46ce-9b5b-fe70114dc4ad,Ich habe mich über den hohen Preis für das Essen gewundert.,Llama3_70B,0,fixed
66,f769bd7b-fe3e-46f3-9921-9ed3c0cc58bf,Ich habe mich hier nicht wohl gefühlt.,Llama3_70B,0,fixed
67,9f9d3107-2c64-42dc-b1d4-52444d467bde,"Preis-Leistungsverhältnis ist okay, aber das Restaurant hat nichts besonderes zu bieten und die Speisen waren nicht besonders gut.",Llama3_70B,0,fixed
68,430325c5-2393-4d80-9136-607ce48a9e3d,Ein sehr schönes Restaurant mit einem tollen Preis-Leistungsverhältnis.,Llama3_70B,0,fixed
69,c683c518-03ba-46c4-8e4a-9004227c2892,Wir fahren immer wieder gerne hier hin!,Llama3_70B,0,fixed
70,8787d5fc-896f-4479-8d34-28738b0588e3,"Die Atmosphäre ist ganz nett, das Essen lecker und die Bedienung war freundlich.",Llama3_70B,0,fixed
71,74b933b2-9d77-4967-849c-542e524c63c9,Sehr schönes Ambiente und tolles Essen,Llama3_70B,0,fixed
72,a093ee46-215d-4f75-a2b4-d149e585374b,"Das Personal ist freundlich und aufmerksam, die Preise sind etwas überdurchschnittlich aber für das Ambiente, die gute Küche und die Preise ist es ein schöner Ort um sich zu treffen.",Llama3_70B,0,fixed
73,75c15f44-a0a8-4595-bba0-036dbcc4bb44,Das Personal war sehr freundlich und aufmerksam.,Llama3_70B,0,fixed
74,8beba113-4fd2-4702-aaae-15dbb8258756,Das Ambiente ist wirklich schön.,Llama3_70B,0,fixed
